Time,PSZ-AC_1:6:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_1:6:DesPer 1:Des Heat Cap [W],PSZ-AC_1:6:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_1:6:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_1:6:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_1:6:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_1:6:DesPer 2:Des Heat Cap [W],PSZ-AC_1:6:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_1:6:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_1:6:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:5:DesPer 1:Des Heat Cap [W],PSZ-AC_2:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:5:DesPer 2:Des Heat Cap [W],PSZ-AC_2:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:5:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:7:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:7:DesPer 1:Des Heat Cap [W],PSZ-AC_2:7:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:7:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:7:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:7:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:7:DesPer 2:Des Heat Cap [W],PSZ-AC_2:7:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:7:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:7:DesPer 2:Des Tot Cool Cap [W],VAV_OTHER:DesPer 1:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Heat Cap [W],VAV_OTHER:DesPer 1:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Sens Cool Cap [W],VAV_OTHER:DesPer 1:Des Tot Cool Cap [W],VAV_OTHER:DesPer 2:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Heat Cap [W],VAV_OTHER:DesPer 2:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Sens Cool Cap [W],VAV_OTHER:DesPer 2:Des Tot Cool Cap [W],VAV_POD_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Heat Cap [W],VAV_POD_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Sens Cool Cap [W],VAV_POD_1:DesPer 1:Des Tot Cool Cap [W],VAV_POD_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Heat Cap [W],VAV_POD_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Sens Cool Cap [W],VAV_POD_1:DesPer 2:Des Tot Cool Cap [W],VAV_POD_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Heat Cap [W],VAV_POD_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Sens Cool Cap [W],VAV_POD_2:DesPer 1:Des Tot Cool Cap [W],VAV_POD_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Heat Cap [W],VAV_POD_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Sens Cool Cap [W],VAV_POD_2:DesPer 2:Des Tot Cool Cap [W],VAV_POD_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Heat Cap [W],VAV_POD_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Sens Cool Cap [W],VAV_POD_3:DesPer 1:Des Tot Cool Cap [W],VAV_POD_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Heat Cap [W],VAV_POD_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Sens Cool Cap [W],VAV_POD_3:DesPer 2:Des Tot Cool Cap [W]
10:45:00,2.372450E-01,1.444690E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.592703E+03,6.031780E-01,9.417563E+03,2.540403E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.378752E+04,1.176519E+00,1.836928E+04,4.955143E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.914460E+04,2.486971E+00,3.882968E+04,1.047437E+05,3.513240E+00,8.757943E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.582111E+00,5.102792E+04,1.197143E+05,3.064907E+00,1.059398E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.885114E+00,4.489769E+04,1.205996E+05,2.574241E+00,8.989335E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.439745E+00,3.799109E+04,1.021312E+05,2.463461E+00,8.459187E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.316583E+00,3.600223E+04,9.653604E+04
10:50:00,2.367110E-01,1.441438E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.562969E+03,6.060449E-01,9.543777E+03,2.560906E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.362940E+04,1.176519E+00,1.852740E+04,4.971505E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.881035E+04,2.486971E+00,3.916393E+04,1.050896E+05,3.510713E+00,8.759034E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.577259E+00,5.130372E+04,1.199469E+05,3.064403E+00,1.059419E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.899180E+00,4.543916E+04,1.212070E+05,2.573779E+00,8.989534E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.446494E+00,3.839181E+04,1.025680E+05,2.462993E+00,8.459389E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.327000E+00,3.642564E+04,9.700737E+04
10:55:00,2.361877E-01,1.438251E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.533234E+03,6.083535E-01,9.661896E+03,2.579122E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.347128E+04,1.176519E+00,1.868553E+04,4.987866E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.847610E+04,2.486971E+00,3.949818E+04,1.054354E+05,3.508236E+00,8.760104E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.573259E+00,5.158910E+04,1.201928E+05,3.063910E+00,1.059441E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.913332E+00,4.598158E+04,1.218135E+05,2.573328E+00,8.989730E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.453321E+00,3.879342E+04,1.030049E+05,2.462536E+00,8.459587E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.337491E+00,3.684987E+04,9.747826E+04
11:00:00,2.356747E-01,1.435128E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.503499E+03,6.103263E-01,9.775255E+03,2.595974E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.331315E+04,1.176519E+00,1.884365E+04,5.004229E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.814185E+04,2.486971E+00,3.983243E+04,1.057813E+05,3.505807E+00,8.761153E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.570595E+00,5.188952E+04,1.204585E+05,3.063427E+00,1.059461E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.927582E+00,4.652512E+04,1.224195E+05,2.572885E+00,8.989921E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.460225E+00,3.919589E+04,1.034421E+05,2.462088E+00,8.459780E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.348060E+00,3.727500E+04,9.794892E+04
11:05:00,2.351717E-01,1.432065E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.483676E+03,6.121116E-01,9.858694E+03,2.609241E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.320774E+04,1.176519E+00,1.894907E+04,5.015136E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.791902E+04,2.486971E+00,4.005526E+04,1.060119E+05,3.503424E+00,8.762183E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.569450E+00,5.209690E+04,1.206327E+05,3.062955E+00,1.059482E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.941814E+00,4.694073E+04,1.228910E+05,2.572452E+00,8.990108E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.467155E+00,3.949038E+04,1.037667E+05,2.461649E+00,8.459970E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.358625E+00,3.759802E+04,9.831252E+04
11:10:00,2.346783E-01,1.429060E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.463853E+03,6.138659E-01,9.941951E+03,2.622411E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.310232E+04,1.176519E+00,1.905448E+04,5.026044E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.769619E+04,2.486971E+00,4.027809E+04,1.062424E+05,3.501085E+00,8.763193E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.570118E+00,5.232469E+04,1.208330E+05,3.062492E+00,1.059502E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.956005E+00,4.735586E+04,1.233601E+05,2.572028E+00,8.990291E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.474106E+00,3.978512E+04,1.040908E+05,2.461219E+00,8.460155E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.369173E+00,3.792084E+04,9.867459E+04
11:15:00,2.341939E-01,1.426111E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.444030E+03,6.157055E-01,1.002691E+04,2.635978E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.299690E+04,1.176519E+00,1.915990E+04,5.036951E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.747336E+04,2.486971E+00,4.050093E+04,1.064730E+05,3.498789E+00,8.764184E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.572859E+00,5.257580E+04,1.210626E+05,3.062038E+00,1.059521E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.970167E+00,4.777068E+04,1.238271E+05,2.571612E+00,8.990471E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.481073E+00,4.008004E+04,1.044143E+05,2.460798E+00,8.460337E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.379708E+00,3.824352E+04,9.903523E+04
11:20:00,2.337183E-01,1.423214E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.424207E+03,6.177439E-01,1.011546E+04,2.650432E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.289149E+04,1.176519E+00,1.926531E+04,5.047859E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.725052E+04,2.486971E+00,4.072376E+04,1.067036E+05,3.496534E+00,8.765158E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.577807E+00,5.285174E+04,1.213231E+05,3.061593E+00,1.059541E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.984279E+00,4.818493E+04,1.242917E+05,2.571204E+00,8.990647E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.488052E+00,4.037510E+04,1.047372E+05,2.460386E+00,8.460515E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.390217E+00,3.856590E+04,9.939434E+04
11:25:00,2.332512E-01,1.420370E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.404383E+03,6.200590E-01,1.020892E+04,2.666114E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.278607E+04,1.176519E+00,1.937073E+04,5.058767E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.702769E+04,2.486971E+00,4.094659E+04,1.069342E+05,3.494320E+00,8.766114E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.585116E+00,5.315425E+04,1.216162E+05,3.061157E+00,1.059559E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,2.998352E+00,4.859874E+04,1.247542E+05,2.570804E+00,8.990819E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.495038E+00,4.067022E+04,1.050595E+05,2.459981E+00,8.460690E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.400705E+00,3.888804E+04,9.975203E+04
11:30:00,2.327924E-01,1.417576E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.384560E+03,6.227209E-01,1.030855E+04,2.683333E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.268066E+04,1.176519E+00,1.947615E+04,5.069674E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.680486E+04,2.486971E+00,4.116942E+04,1.071647E+05,3.492144E+00,8.767054E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.594890E+00,5.348449E+04,1.219430E+05,3.060730E+00,1.059578E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.012360E+00,4.901184E+04,1.252142E+05,2.570412E+00,8.990989E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.502024E+00,4.096536E+04,1.053810E+05,2.459584E+00,8.460862E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.411156E+00,3.920977E+04,1.001081E+05
11:35:00,2.323415E-01,1.414830E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.364737E+03,6.257818E-01,1.041529E+04,2.702324E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.257524E+04,1.176519E+00,1.958156E+04,5.080582E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.658203E+04,2.486971E+00,4.139226E+04,1.073953E+05,3.490007E+00,8.767977E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.607373E+00,5.384523E+04,1.223068E+05,3.060310E+00,1.059596E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.026432E+00,4.942564E+04,1.256738E+05,2.570027E+00,8.991155E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.509055E+00,4.126100E+04,1.057025E+05,2.459194E+00,8.461030E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.421656E+00,3.953206E+04,1.004640E+05
11:40:00,2.318984E-01,1.412132E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.344914E+03,6.292592E-01,1.052955E+04,2.723175E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.246982E+04,1.176519E+00,1.968698E+04,5.091491E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.635919E+04,2.486971E+00,4.161509E+04,1.076259E+05,3.487906E+00,8.768884E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.622557E+00,5.423636E+04,1.227070E+05,3.059898E+00,1.059614E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.040571E+00,4.984019E+04,1.261330E+05,2.569649E+00,8.991318E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.516127E+00,4.155709E+04,1.060240E+05,2.458812E+00,8.461195E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.432206E+00,3.985491E+04,1.008196E+05
11:45:00,2.314633E-01,1.409482E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.325091E+03,6.331328E-01,1.065109E+04,2.745807E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.236441E+04,1.176519E+00,1.979239E+04,5.102397E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.613636E+04,2.486971E+00,4.183792E+04,1.078564E+05,3.485841E+00,8.769776E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.640288E+00,5.465614E+04,1.231411E+05,3.059494E+00,1.059631E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.054773E+00,5.025546E+04,1.265919E+05,2.569278E+00,8.991478E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.523236E+00,4.185361E+04,1.063453E+05,2.458437E+00,8.461357E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.442804E+00,4.017830E+04,1.011749E+05
11:50:00,2.310360E-01,1.406880E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.305268E+03,6.373558E-01,1.077924E+04,2.770031E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.225899E+04,1.176519E+00,1.989781E+04,5.113306E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.591353E+04,2.486971E+00,4.206075E+04,1.080870E+05,3.483811E+00,8.770653E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.665722E+00,5.516261E+04,1.236841E+05,3.059097E+00,1.059648E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.069033E+00,5.067139E+04,1.270505E+05,2.568914E+00,8.991635E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.530381E+00,4.215053E+04,1.066665E+05,2.458068E+00,8.461516E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.453447E+00,4.050219E+04,1.015301E+05
11:55:00,2.306163E-01,1.404325E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.285444E+03,6.418458E-01,1.091269E+04,2.795495E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.215358E+04,1.180526E+00,2.004832E+04,5.129873E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.569070E+04,2.486971E+00,4.228359E+04,1.083176E+05,3.481814E+00,8.771515E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.694641E+00,5.570830E+04,1.242743E+05,3.058707E+00,1.059665E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.090864E+00,5.117251E+04,1.276164E+05,2.568557E+00,8.991790E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.537559E+00,4.244782E+04,1.069876E+05,2.457706E+00,8.461672E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.464131E+00,4.082654E+04,1.018850E+05
12:00:00,2.302040E-01,1.401814E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.265621E+03,6.464954E-01,1.104967E+04,2.821741E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.204816E+04,1.188811E+00,2.024694E+04,5.152465E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.546786E+04,2.486971E+00,4.250642E+04,1.085481E+05,3.479851E+00,8.772364E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.724918E+00,5.626926E+04,1.248814E+05,3.058324E+00,1.059682E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.118421E+00,5.173804E+04,1.282622E+05,2.568206E+00,8.991941E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.544766E+00,4.274544E+04,1.073086E+05,2.457351E+00,8.461826E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.483628E+00,4.125006E+04,1.023646E+05
12:05:00,2.298018E-01,1.399365E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.249763E+03,6.511731E-01,1.117629E+04,2.846987E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.196383E+04,1.197163E+00,2.042525E+04,5.172947E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.528960E+04,2.486971E+00,4.268468E+04,1.087326E+05,3.477934E+00,8.773191E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.755814E+00,5.679314E+04,1.254497E+05,3.057951E+00,1.059698E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.146047E+00,5.225328E+04,1.288540E+05,2.567863E+00,8.992089E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.553887E+00,4.302130E+04,1.076115E+05,2.457004E+00,8.461976E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.515371E+00,4.177056E+04,1.029745E+05
12:10:00,2.294054E-01,1.396951E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.233904E+03,6.557495E-01,1.130184E+04,2.871859E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.187950E+04,1.205300E+00,2.060115E+04,5.193100E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.511133E+04,2.486971E+00,4.286295E+04,1.089171E+05,3.476042E+00,8.774009E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.786634E+00,5.731617E+04,1.260153E+05,3.057583E+00,1.059714E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.173726E+00,5.276910E+04,1.294442E+05,2.567525E+00,8.992235E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.574618E+00,4.342779E+04,1.080787E+05,2.456662E+00,8.462123E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.547181E+00,4.229181E+04,1.035827E+05
12:15:00,2.290179E-01,1.394591E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.218046E+03,6.601192E-01,1.142447E+04,2.895892E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.179516E+04,1.212996E+00,2.077207E+04,5.212606E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.493307E+04,2.486971E+00,4.304122E+04,1.091015E+05,3.474192E+00,8.774808E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.817934E+00,5.784461E+04,1.265862E+05,3.057223E+00,1.059729E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.205642E+00,5.333261E+04,1.300923E+05,2.567195E+00,8.992378E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.600628E+00,4.389369E+04,1.086190E+05,2.456328E+00,8.462267E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.579039E+00,4.281360E+04,1.041889E+05
12:20:00,2.286384E-01,1.392280E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.202187E+03,6.641993E-01,1.154269E+04,2.918718E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.171083E+04,1.220071E+00,2.093600E+04,5.231216E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.475480E+04,2.486971E+00,4.321948E+04,1.092860E+05,3.472380E+00,8.775590E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,3.851017E+00,5.839310E+04,1.271804E+05,3.056871E+00,1.059745E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.245096E+00,5.398094E+04,1.308445E+05,2.566872E+00,8.992517E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.633152E+00,4.443288E+04,1.092492E+05,2.456002E+00,8.462409E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.610928E+00,4.333574E+04,1.047932E+05
